Carimbo de data/hora,Eixo temático,Título do trabalho,Resumo,Palavra-chave 1,Palavra-chave 2,Palavra-chave 3,Palavra-chave 4,Palavra-chave 5
07/07/2023 13:49:01,"Eixo Temático 5 - Pesquisa, epistemologia e produção de conhecimento em Educação e Tecnologias no contexto das TDIC",PAULO FREIRE E TECNOLOGIAS DIGITAIS: REVISÃO SISTEMÁTICA DE LITERATURA NO PORTAL DE PERIÓDICOS DA CAPES (1995-2022),"Esta pesquisa objetiva relacionar a educação fundamentada na base epistemológica de Paulo Freire com tecnologias digitais. Busca-se responder à questão: em quais condições a educação e as práticas educativas, referenciadas na base epistemológica de Paulo Freire, têm incorporado as tecnologias digitais de informação e comunicação? Realiza-se uma revisão sistemática de literatura no Portal de Periódicos da CAPES, entre 1995 e 2022, em 11 artigos para compor o meta-estudo, que consistiu em quatro etapas. Na metateoria, identifica-se categorias que perpassam quatro grupos: os fundamentos teóricos gerais; as tecnologias digitais; a educação; e a Paulo Freire. Na metamétodos, encontra-se 6 estudos teórico-conceituais; 2 estudos de caso em relato de experiência; 1 estudo de revisão sistemática de literatura; 1 estudo de revisão de literatura; 1 estudo de revisão de literatura com estudo qualitativo de práticas. Na meta-análise, realiza-se uma análise dos resumos e das palavras-chave. Na metassíntese, pode-se por lado, inferir que se trata de um tema ainda pouco estudado e pesquisado; por outro, de que há muitas possibilidades para o uso crítico das tecnologias digitais associadas às práticas educativas inovadoras, fundamentadas na base epistemológica de Paulo Freire

",Paulo Freir, Tecnologias Digitais,TDIC, Educação a Distânci,Cultura Digital
07/07/2023 13:50:09,"Eixo Temático 5 - Pesquisa, epistemologia e produção de conhecimento em Educação e Tecnologias no contexto das TDIC",PESQUISA EM MOVIMENTO ESPIRAL: QUESTIONANDO OS MODOS DE PRODUZIR CONHECIMENTO,"A intenção deste estudo é discutir como a produção de conhecimento foi historicamente constituída e baseada em apenas uma única matriz epistemológica, notadamente uma seleta perspectiva eurocêntrica/ocidentalizada e como isso afeta diretamente o fazer pesquisa em/na educação. É proposto como caminhos-possibilidades o fazer pesquisa como “movimento em espiral”, uma vez que a mesma é entendida em constante movimento. A abordagem utilizada foi à qualitativa (FLICK, 2009); trata-se de uma pesquisa bibliográfica (GIL, 2008), desenvolvida com base em estudos já realizados, como por exemplo, Carneiro (2005) e Grosfoguel (2016) para tratar das construções dos silenciamentos na produção do conhecimento ocidentalizado; Kozinets (2014), Maldonado (2015) e Zanini (2016) sobre pesquisas realizadas em ambientes digitais. Esse estudo também parte das experiências acadêmicas desta autora na construção de sua tese de doutoramento em educação. Como principais resultados: a pesquisa como um movimento em espiral coloca em xeque a centralidade e a neutralidade da pesquisa eurocentrada, pois evidencia um fazer pesquisa conectada e inter-relacionada com as realidades sociais e culturais.

",Conhecimento,Metodologia,Pesquisa, ND,ND
07/07/2023 13:50:52,"Eixo Temático 5 - Pesquisa, epistemologia e produção de conhecimento em Educação e Tecnologias no contexto das TDIC",POLÍTICA EDUCACIONAL STRICTO SENSU A DISTÂNCIA: APONTAMENTOS INICIAIS E A FORMAÇÃO DO PESQUISADOR,"A proposta de estudo desse artigo tem como objeto um conjunto de textos políticos que tratam da regulamentação da oferta de programas de pós-graduação stricto sensu, na modalidade de Educação a Distância (EaD). São eles o decreto nº 9.057, de 25 de maio de 2017, a portaria nº 275, de 18 de dezembro de 2018, portaria nº 90, de 24 de abril de 2019 e portaria nº 2, de 4 de janeiro de 2021. O objetivo geral é levantar pontos para o debate sobre as proposições oficiais que autorizam pós-graduação stricto sensu a distância, e pesquisa em Políticas Educacionais, considerando-se também a formação do pesquisador nesta área. A pesquisa tem caráter bibliográfico, exploratório e documental, em discussão, análise e considerações iniciais que apontam para a possibilidade de assegurar um processo formativo nos cursos stricto sensu compatíveis com as demandas do sujeito social que não separa mais a aprendizagem em momentos on-line e off-line.

",Políticas Educacionais,Pesquisador,Stricto Sensu,Educação a Distância,ND
07/07/2023 13:53:57,"Eixo Temático 5 - Pesquisa, epistemologia e produção de conhecimento em Educação e Tecnologias no contexto das TDIC","POSSIBILIDADE DE OFERECIMENTO DE CARGA HORÁRIA EAD EM CURSOS PRESENCIAIS, COMO ALTERNATIVA PARA O DESENVOLVIMENTO DO ENSINO HÍBRIDO NO ENSINO SUPERIOR","A utilização de Metodologias Ativas, combinadas com tecnologias digitais da informação e comunicação (TDIC), de forma planejada, proporciona resultados positivos ao processo de ensinoaprendizagem. As práticas pedagógicas devem ser atualizadas constantemente, de modo que possam acompanhar o desenvolvimento aplicado, de acordo com as estratégias político-pedagógicas dos Cursos Superiores de Graduação. As Instituições de Ensino Superior têm investigado a possibilidade de oferecimento de carga horária à distância dentro de um curso presencial, que envolve a modernização das salas de aula, as TDIC e a adoção de metodologias que ofereçam a aproximação das situações reais e do mundo do trabalho. Neste sentido, o objetivo deste artigo foi verificar a possibilidade de oferecimento de carga horária EaD em cursos presenciais, como alternativa para promoção de ensino híbrido no Ensino Superior. Para isso, foram estudados os modelos pedagógicos inovadores, os
modelos de ensino híbrido, além de pesquisas sobre as Portarias e Deliberações do Sistema Federal de Ensino e do Conselho Estadual de Educação do Estado de São Paulo. Assim, observou-se que o ensino híbrido pode ser uma opção viável para o oferecimento de carga horária online, dentro de um curso presencial, utilizando-se uma plataforma Web, TDIC e metodologias adequadas.",Ensino híbrido,Metodologias ativas,Metodologias ativas,ND,ND
07/07/2023 13:55:48,"Eixo Temático 5 - Pesquisa, epistemologia e produção de conhecimento em Educação e Tecnologias no contexto das TDIC",PROFESSORES E ESTUDANTES NO CONTEXTO DIGITAL: UM ESTUDO DAS EXPERIÊNCIAS SUBJETIVAS,"A presente pesquisa tem por objetivo apresentar uma revisão integrativa bibliográfica do ensino remoto nas instituições de ensino superior durante a pandemia e propor uma pesquisa para produção de conhecimento em educação e tecnologias no contexto das TDIC, com base na teoria da subjetividade, da epistemologia qualitativa e do método construtivo-interpretativo, buscando compreender como que a qualidade das experiências subjetivas que estudantes e professores do ensino superior vivenciam no processo de ensino e aprendizagem contribuem à formação de novos sentidos subjetivos e configurações subjetivas no contexto da transformação digital. A revisão integrativa foi desenvolvida a partir de uma busca, seleção e análise temática de publicações na biblioteca da CAPES durante o ensino remoto emergencial, onde se buscou responder o seguinte problema de pesquisa: Quais as experiências foram vivenciadas por gestores, docentes e discentes, no tocante à gestão de mudanças, em seus aspectos micro e macro dos cenários educativos e seus desdobramentos, nas perspectivas: processos, pessoas e tecnologia? Os resultados mostram uma aceleração do processo de transformação digital na escolarização.

",Ensino Remoto,Ensino Híbrido, Ensino    Superior,Transformação    Digital,Subjetividade
07/07/2023 13:56:43,"Eixo Temático 5 - Pesquisa, epistemologia e produção de conhecimento em Educação e Tecnologias no contexto das TDIC",SENTIDOS DE TECNOLOGIA EM ARTIGOS SOB ABORDAGEM CTS/CTSA,"Este trabalho apresenta um estudo que buscou identificar sentidos para a tecnologia presentes em 13 artigos desenvolvidos sob a abordagem CTS/CTSA, que promoveria a reflexão crítica de relações entre Ciência, Tecnologia e Sociedade para uma formação cidadã comprometida com a transformação de realidades. A análise de conteúdo aponta para cinco grupos de sentidos das tecnologias nos textos como: artefato; produto do conhecimento; capaz de solucionar problemas; promotora de transformações sociais; e, associadas a pressupostos consumistas.

", ensino de ciências,tecnologia,CTS/CTSA,ND,ND
07/07/2023 13:57:21,"Eixo Temático 5 - Pesquisa, epistemologia e produção de conhecimento em Educação e Tecnologias no contexto das TDIC",TECNOLOGIAS DIGITAIS DE INFORMAÇÃO E COMUNICAÇÃO APLICADAS AO ENSINO,"As Tecnologias Digitais de Informação e Comunicação (TDIC) como a internet e as redes sociais têm contribuído, cada vez mais, para a democratização da educação, tornando a aprendizagem mais acessível entre aqueles que em razão das dificuldades impostas pela necessidade de ocupação e transporte, seriam impedidos de continuar seus estudos. A pandemia, protagonizada pela Covid-19 em um momento de crise mundial, no qual a maioria das pessoas precisou praticar o isolamento social, ficando impedida de ir até o trabalho ou à escola, a solução encontrada estava nas tecnologias digitais. Diante disso, este trabalho tem como objetivo entender como e quando as TDIC, ao longo do seu desenvolvimento, foram incorporadas ao ensino e o seu uso na Educação à Distância. A realização deste trabalho se deu através de revisões bibliográficas, mediadas por resumos e fichamentos. Por meio dele observamos que as TDIC estão presentes na sociedade de tal forma que não será uma tarefa fácil imaginar o fim de seu uso mesmo após o fim da pandemia.

", Educação à Distância,TDIC,Tecnologias na Educação,ND,ND
07/07/2023 13:57:49,"Eixo Temático 5 - Pesquisa, epistemologia e produção de conhecimento em Educação e Tecnologias no contexto das TDIC",YOUTUBE COMO FORMA DE POTENCIALIZAR AS CAPACITAÇÕES DE MEMBROS E SERVIDORES NA DEFENSORIA PÚBLICA DO ESTADO DO TOCANTINS,"Desde o momento que o coronavírus se alastrou por diversos países de maneira descontrolada, as pessoas mudaram a forma de viver em sociedade. As empresas e as instituições públicas se adequaram a este cenário, as tecnologias da informação e comunicação possibilitaram a oferta eventos à distância, através YouTube. Diante disso, o artigo visa demonstrar como a Defensoria Pública do Estado do Tocantins têm realizado as capacitações de membros e servidores. Para a realização da pesquisa, foram utilizados pesquisas bibliográficas e estudo de caso. O resultado foi a diminuição dos eventos/cursos em 50%, mas com a possibilidade de assistir a qualquer momento as palestras.

",Defensoria Pública do Estado Tocantins,YouTube,Capacitação,ND,ND
07/07/2023 13:59:50,Eixo Temático 6 - Divulgação Cultural e Artística em tempos de pandemia e cultura digital,"AFETO NO FAZER LITERÁRIO: OS MINEIROS PAULO MENDES CAMPOS, FERNANDO SABINO, HÉLIO PELLEGRINO E OTTO LARA RESENDE EM REGISTROS MEMORIALÍSTICOS","A presente pesquisa pretendeu refletir sobre o conceito de memória presente em conteúdos pertencentes à troca de correspondências. Uma vez compreendido como um objeto de manutenção de memória, a correspondência, principal instrumento de análise teórico-metodológica desta pesquisa, no entanto, em virtude a impossibilidade de acesso aos acervos físicos, frente o cenário instalado pela COVID-19, ao longo do ano de 2020 aderiu-se a componentes audiovisuais buscando atender as demandas teórico-reflexivas referentes a alguns dos registros memorialísticos de um grupo de quatro escritores mineiros.

",arquivo pessoal,arquivo epistolar,acervo literário,ND,ND
07/07/2023 14:00:27,Eixo Temático 6 - Divulgação Cultural e Artística em tempos de pandemia e cultura digital,LETRA E MÚSICA,"O relato de experiência do programa de extensão universitária de Rádio “Letra e Música”, propõe apresentar um breve relato de ação educativa e cultural através da música trabalhada por temas ancorados em poemas. Sem a pretensão de ser uma análise, temos como objetivo divulgar como este formato de reflexão entre a podem ser vinculados a aspectos sociais da realidade atual, cultivando e ampliando no ouvinte a apreciação de obras musicais pouco conhecidas e estender a reflexão à uma prática de audição integrada à comunidade interna e externa à universidade. Assim, nossa abordagem buscou na pesquisa-ação a interação necessária entre o pesquisador (docente) que atua diretamente como educador no meio de difusão do programa na rádio e na internet

",radio,música,educação e mídiana pandemia,ND,ND
